Accuracy,Balanced Acc,Recall_Keep,Recall_Loss,Recall_Shot,Goal AUC
0.4751742779911794,0.6010114005140277,0.40222432267696084,0.6220841323397335,0.7787257465253887,0.6192874760796248
0.5137288376724997,0.6104006864703972,0.4565250037543175,0.6302157924120688,0.7444612632448053,0.6330011024621379
0.5498710311937501,0.6130703475608431,0.5307544853051598,0.5689491953297571,0.7395073620476125,0.6233190753181338
0.4354877618809033,0.3320901594793852,0.513705467169598,0.25771294026264047,0.22485207100591717,0.5001075849560129
